AccountZAnnualRevenue,AccountZBillingCountry,AccountZBillingState,AccountZIndustry,AccountZIsPersonAccount,AccountZName,AccountZType,AccountId,ActualVisitEndTime,ActualVisitStartTime,ApplicationZAccountZIndustry,ApplicationZAccountZIsPersonAccount,ApplicationZAccountZName,ApplicationZAccountZType,ApplicationZAccountId,ApplicationZAmountPaid,ApplicationZApplicationCaseId,ApplicationZApplicationCategory,ApplicationZApplicationSourceFlag,ApplicationZApplicationType,ApplicationZAppliedDate,ApplicationZBusinessLicenseZBusinessTypeZName,ApplicationZBusinessLicenseZBusinessTypeId,ApplicationZBusinessLicenseZIdentifier,ApplicationZBusinessLicenseZIssuer,ApplicationZBusinessLicenseZName,ApplicationZBusinessLicenseZPeriodEnd,ApplicationZBusinessLicenseZPeriodStart,ApplicationZBusinessLicenseZRegAuthTypeZName,ApplicationZBusinessLicenseZRegAuthTypeZRegulatoryAuthorityZName,ApplicationZBusinessLicenseZRegulatoryAuthorizationTypeId,ApplicationZBusinessLicenseZStatus,ApplicationZBusinessTypeZAuthorizationActivityType,ApplicationZBusinessTypeZIndustry,ApplicationZBusinessTypeZName,ApplicationZBusinessTypeId,ApplicationZCaseZReason,ApplicationZCaseZStatus,ApplicationZCaseZType,ApplicationZCategory,ApplicationZCreatedDate,ApplicationZId,ApplicationZLicensePermitNameId,ApplicationZLicenseTypeId,ApplicationZName,ApplicationZRegAuthTypeZDurationType,ApplicationZRegAuthTypeZIssuingDepartmentId,ApplicationZRegAuthTypeZName,ApplicationZRegAuthTypeZProcessingDuration,ApplicationZRegAuthTypeZRegulatoryAuthCategory,ApplicationZRegAuthTypeZRegulatoryAuthCode,ApplicationZRegAuthTypeZRegulatoryAuthorityZName,ApplicationZStatus,ApplicationZWasReturned,CaseZAccountZIndustry,CaseZAccountZIsPersonAccount,CaseZAccountZName,CaseZAccountZType,CaseZAccountId,CaseZCreatedDate,CaseZId,CaseZReason,CaseZStatus,CaseZSuppliedName,CaseZType,ContextId,CreatedDate,Id,InspectionContextSource,InspectionTypeZCreatedDate,InspectionTypeZName,Name,PlannedVisitEndTime,PlannedVisitStartTime,PublicComplaintZAccountZIndustry,PublicComplaintZAccountZIsPersonAccount,PublicComplaintZAccountZName,PublicComplaintZAccountZType,PublicComplaintZAccountId,PublicComplaintZBusinessName,PublicComplaintZComplaintSubType,PublicComplaintZComplaintType,PublicComplaintZCreatedDate,PublicComplaintZFirstName,PublicComplaintZId,PublicComplaintZIncidentDate,PublicComplaintZLastName,PublicComplaintZName,PublicComplaintZPriority,PublicComplaintZStatus,Status,UserZDepartment,UserZManagerId,UserZName,UserZUniqueUserName,UserZUserRoleId,UserZUsername,UserId,VisitPriority,VisitTypeId,VisitorZCountry,VisitorZDepartment,VisitorZFullPhotoUrl,VisitorZId,VisitorZManagerId,VisitorZName,VisitorZSmallPhotoUrl,VisitorZState,VisitorZUniqueUserName,VisitorZUserRoleId,VisitorZUserType,VisitorZUsername,VisitorId
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-19T15:17:34.000Z,0Z5Hr000000TXVzKAO,Individual Application,2023-11-07T15:01:48.000Z,Food Safety,00000123,,2013-01-01T06:19:00.000Z,,,,,,,,,,,,,,,,,Completed,,,Kaylee Kwan,Kaylee Kwan,00EHr000002oHdyMAE,kkwan.psido.m9ixva3u6ez8@salesforce.com,005Hr00000FZuDYIA1,,0fJHr000000L1X1MAK,US,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtQ/F,005Hr00000FZuDYIA1,,Kaylee Kwan,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtQ/T,,Kaylee Kwan,00EHr000002oHdyMAE,Standard,kkwan.psido.m9ixva3u6ez8@salesforce.com,005Hr00000FZuDYIA1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-19T15:34:58.000Z,0Z5Hr000000TXYKKA4,Individual Application,2023-11-07T15:01:48.000Z,Business Inspection,00000268,,2009-12-17T09:17:57.000Z,,,,,,,,,,,,,,,,,Completed,,,Maria Johnson,Maria Johnson,,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,,0fJHr000000L1WzMAK,US,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/F,005Hr00000FakdzIAB,,Maria Johnson,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/T,,Maria Johnson,,Standard,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-19T17:03:51.000Z,0Z5Hr000000TXarKAG,Individual Application,2023-11-07T15:01:48.000Z,Deck Inspection,00000425,,2004-05-29T10:58:07.000Z,,,,,,,,,,,,,,,,,Completed,,,Maria Johnson,Maria Johnson,,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,,0fJHr000000L1X0MAK,US,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/F,005Hr00000FakdzIAB,,Maria Johnson,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/T,,Maria Johnson,,Standard,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-19T17:03:51.000Z,0Z5Hr000000TXbFKAW,Individual Application,2023-11-07T15:01:48.000Z,Food Safety,00000449,,2012-04-14T21:00:53.000Z,,,,,,,,,,,,,,,,,InProgress,,,Ian Price,Ian Price,00EHr000002oHdyMAE,iprice.bgthn0eod0fv@salesforce.com,005Hr00000FZuC8IAL,,0fJHr000000L1X1MAK,US,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr000000cCH5/F,005Hr00000FZuC8IAL,,Ian Price,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr000000cCH5/T,,Ian Price,00EHr000002oHdyMAE,Standard,iprice.bgthn0eod0fv@salesforce.com,005Hr00000FZuC8IAL
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-19T17:03:51.000Z,0Z5Hr000000TXbGKAW,Individual Application,2023-11-07T15:01:48.000Z,Deck Inspection,00000450,,2003-10-07T10:35:33.000Z,,,,,,,,,,,,,,,,,Planned,,,Maria Johnson,Maria Johnson,,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,,0fJHr000000L1X0MAK,US,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/F,005Hr00000FakdzIAB,,Maria Johnson,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/T,,Maria Johnson,,Standard,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-19T17:03:51.000Z,0Z5Hr000000TXbWKAW,Individual Application,2023-11-07T15:01:48.000Z,Safety Complaint Inspection,00000466,,2019-04-24T02:26:19.000Z,,,,,,,,,,,,,,,,,Completed,,,Eva Bisset,Eva Bisset,,eva.bisset.edhjugnu1obd@salesforce.com,005Hr00000FZuCGIA1,,0fJHr000000L1WyMAK,US,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015Yt7/F,005Hr00000FZuCGIA1,,Eva Bisset,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015Yt7/T,,Eva Bisset,,Standard,eva.bisset.edhjugnu1obd@salesforce.com,005Hr00000FZuCGIA1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-19T17:03:51.000Z,0Z5Hr000000TXc1KAG,Individual Application,2023-11-07T15:01:48.000Z,Deck Inspection,00000497,,2018-08-06T05:06:54.000Z,,,,,,,,,,,,,,,,,Completed,,,Kaylee Kwan,Kaylee Kwan,00EHr000002oHdyMAE,kkwan.psido.m9ixva3u6ez8@salesforce.com,005Hr00000FZuDYIA1,,0fJHr000000L1X0MAK,US,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtQ/F,005Hr00000FZuDYIA1,,Kaylee Kwan,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtQ/T,,Kaylee Kwan,00EHr000002oHdyMAE,Standard,kkwan.psido.m9ixva3u6ez8@salesforce.com,005Hr00000FZuDYIA1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-19T15:17:34.000Z,0Z5Hr000000TXW0KAO,Individual Application,2023-11-07T15:01:48.000Z,Food Safety,00000124,,2019-07-27T06:42:19.000Z,,,,,,,,,,,,,,,,,Completed,,,Maria Johnson,Maria Johnson,,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,,0fJHr000000L1X1MAK,US,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/F,005Hr00000FakdzIAB,,Maria Johnson,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/T,,Maria Johnson,,Standard,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-19T17:03:51.000Z,0Z5Hr000000TXc3KAG,Individual Application,2023-11-07T15:01:48.000Z,Safety Complaint Inspection,00000499,,1997-11-30T18:46:02.000Z,,,,,,,,,,,,,,,,,Completed,,,Kaylee Kwan,Kaylee Kwan,00EHr000002oHdyMAE,kkwan.psido.m9ixva3u6ez8@salesforce.com,005Hr00000FZuDYIA1,,0fJHr000000L1WyMAK,US,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtQ/F,005Hr00000FZuDYIA1,,Kaylee Kwan,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtQ/T,,Kaylee Kwan,00EHr000002oHdyMAE,Standard,kkwan.psido.m9ixva3u6ez8@salesforce.com,005Hr00000FZuDYIA1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-19T17:02:41.000Z,0Z5Hr000000TXZJKA4,Individual Application,2023-11-07T15:01:48.000Z,Food Safety,00000329,,2016-06-12T14:06:00.000Z,,,,,,,,,,,,,,,,,Planned,,,Kaylee Kwan,Kaylee Kwan,00EHr000002oHdyMAE,kkwan.psido.m9ixva3u6ez8@salesforce.com,005Hr00000FZuDYIA1,,0fJHr000000L1X1MAK,US,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtQ/F,005Hr00000FZuDYIA1,,Kaylee Kwan,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtQ/T,,Kaylee Kwan,00EHr000002oHdyMAE,Standard,kkwan.psido.m9ixva3u6ez8@salesforce.com,005Hr00000FZuDYIA1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-19T17:02:41.000Z,0Z5Hr000000TXZSKA4,Individual Application,2023-11-07T15:01:48.000Z,Safety Complaint Inspection,00000338,,2005-09-21T18:41:00.000Z,,,,,,,,,,,,,,,,,Completed,,,Eva Bisset,Eva Bisset,,eva.bisset.edhjugnu1obd@salesforce.com,005Hr00000FZuCGIA1,,0fJHr000000L1WyMAK,US,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015Yt7/F,005Hr00000FZuCGIA1,,Eva Bisset,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015Yt7/T,,Eva Bisset,,Standard,eva.bisset.edhjugnu1obd@salesforce.com,005Hr00000FZuCGIA1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-19T17:02:41.000Z,0Z5Hr000000TXa1KAG,Individual Application,2023-11-07T15:01:48.000Z,Business Inspection,00000373,,2023-09-06T04:20:05.000Z,,,,,,,,,,,,,,,,,Completed,,,Maria Johnson,Maria Johnson,,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,,0fJHr000000L1WzMAK,US,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/F,005Hr00000FakdzIAB,,Maria Johnson,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/T,,Maria Johnson,,Standard,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-19T17:02:41.000Z,0Z5Hr000000TXaTKAW,Individual Application,2023-11-07T15:01:48.000Z,Deck Inspection,00000401,,2012-02-19T10:17:39.000Z,,,,,,,,,,,,,,,,,Completed,,,Maria Johnson,Maria Johnson,,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,,0fJHr000000L1X0MAK,US,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/F,005Hr00000FakdzIAB,,Maria Johnson,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/T,,Maria Johnson,,Standard,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-19T15:17:34.000Z,0Z5Hr000000TXW4KAO,Individual Application,2023-11-07T15:01:48.000Z,Safety Complaint Inspection,00000128,,2006-11-20T02:27:31.000Z,,,,,,,,,,,,,,,,,Completed,,,Maria Johnson,Maria Johnson,,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,,0fJHr000000L1WyMAK,US,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/F,005Hr00000FakdzIAB,,Maria Johnson,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/T,,Maria Johnson,,Standard,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-19T15:17:34.000Z,0Z5Hr000000TXWQKA4,Individual Application,2023-11-07T15:01:48.000Z,Deck Inspection,00000150,,2019-12-05T07:03:41.000Z,,,,,,,,,,,,,,,,,Completed,,,Kaylee Kwan,Kaylee Kwan,00EHr000002oHdyMAE,kkwan.psido.m9ixva3u6ez8@salesforce.com,005Hr00000FZuDYIA1,,0fJHr000000L1X0MAK,US,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtQ/F,005Hr00000FZuDYIA1,,Kaylee Kwan,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtQ/T,,Kaylee Kwan,00EHr000002oHdyMAE,Standard,kkwan.psido.m9ixva3u6ez8@salesforce.com,005Hr00000FZuDYIA1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-19T15:17:34.000Z,0Z5Hr000000TXWVKA4,Individual Application,2023-11-07T15:01:48.000Z,Health & Safety Inspection,00000155,,1997-12-20T22:53:07.000Z,,,,,,,,,,,,,,,,,Completed,,,Maria Johnson,Maria Johnson,,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,,0fJHr000000L1X2MAK,US,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/F,005Hr00000FakdzIAB,,Maria Johnson,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/T,,Maria Johnson,,Standard,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-19T15:34:58.000Z,0Z5Hr000000TXYaKAO,Individual Application,2023-11-07T15:01:48.000Z,Safety Complaint Inspection,00000284,,2015-10-10T21:34:14.000Z,,,,,,,,,,,,,,,,,Completed,,,Ian Price,Ian Price,00EHr000002oHdyMAE,iprice.bgthn0eod0fv@salesforce.com,005Hr00000FZuC8IAL,,0fJHr000000L1WyMAK,US,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr000000cCH5/F,005Hr00000FZuC8IAL,,Ian Price,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr000000cCH5/T,,Ian Price,00EHr000002oHdyMAE,Standard,iprice.bgthn0eod0fv@salesforce.com,005Hr00000FZuC8IAL
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-19T15:34:58.000Z,0Z5Hr000000TXYJKA4,Individual Application,2023-11-07T15:01:48.000Z,Safety Complaint Inspection,00000267,,2021-10-27T07:27:08.000Z,,,,,,,,,,,,,,,,,Completed,,005Hr00000FZuCoIAL,Alan Lands,Alan Lands,00EHr000002oHdyMAE,storm.cbf4d65119fd4d@salesforce.com,005Hr00000FakdjIAB,,0fJHr000000L1WyMAK,US,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015Yt1/F,005Hr00000FakdjIAB,005Hr00000FZuCoIAL,Alan Lands,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015Yt1/T,,Alan Lands,00EHr000002oHdyMAE,Standard,storm.cbf4d65119fd4d@salesforce.com,005Hr00000FakdjIAB
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-19T15:34:58.000Z,0Z5Hr000000TXYvKAO,Individual Application,2023-11-07T15:01:48.000Z,Food Safety,00000305,,2023-06-01T05:05:10.000Z,,,,,,,,,,,,,,,,,Completed,,,Maria Johnson,Maria Johnson,,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,,0fJHr000000L1X1MAK,US,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/F,005Hr00000FakdzIAB,,Maria Johnson,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/T,,Maria Johnson,,Standard,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB
,United States,PA,,true,Omar Treui,Other,001Hr00001s8t4FIAQ,,2023-01-31T13:33:13.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,Omar Treui,Other,001Hr00001s8t4FIAQ,2023-11-07T15:01:48.000Z,500Hr00001aqHytIAE,,Working,,Services & Benefits,500Hr00001aqHytIAE,2023-11-07T15:01:48.000Z,0Z5Hr000000TW6nKAG,Case,2023-11-07T15:01:48.000Z,Home Health Aide,00000114,,2023-01-31T19:30:00.000Z,,,,,,,,,,,,,,,,,InProgress,,,Kaylee Kwan,Kaylee Kwan,00EHr000002oHdyMAE,kkwan.psido.m9ixva3u6ez8@salesforce.com,005Hr00000FZuDYIA1,,0fJHr000000L1WxMAK,US,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtQ/F,005Hr00000FZuDYIA1,,Kaylee Kwan,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtQ/T,,Kaylee Kwan,00EHr000002oHdyMAE,Standard,kkwan.psido.m9ixva3u6ez8@salesforce.com,005Hr00000FZuDYIA1
,United States,PA,,true,Omar Treui,Other,001Hr00001s8t4FIAQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,Omar Treui,Other,001Hr00001s8t4FIAQ,2023-11-07T15:01:48.000Z,500Hr00001aqHytIAE,,Working,,Services & Benefits,500Hr00001aqHytIAE,2023-11-07T15:01:48.000Z,0Z5Hr000000TW6oKAG,Case,2023-11-07T15:01:48.000Z,Home Health Aide,00000116,,2023-02-01T02:00:00.000Z,,,,,,,,,,,,,,,,,Planned,,,Kaylee Kwan,Kaylee Kwan,00EHr000002oHdyMAE,kkwan.psido.m9ixva3u6ez8@salesforce.com,005Hr00000FZuDYIA1,,0fJHr000000L1WxMAK,US,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtQ/F,005Hr00000FZuDYIA1,,Kaylee Kwan,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtQ/T,,Kaylee Kwan,00EHr000002oHdyMAE,Standard,kkwan.psido.m9ixva3u6ez8@salesforce.com,005Hr00000FZuDYIA1
,United States,PA,,true,Omar Treui,Other,001Hr00001s8t4FIAQ,,2023-01-31T14:55:18.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,Omar Treui,Other,001Hr00001s8t4FIAQ,2023-11-07T15:01:48.000Z,500Hr00001aqHytIAE,,Working,,Services & Benefits,500Hr00001aqHytIAE,2023-11-07T15:01:48.000Z,0Z5Hr000000TW6pKAG,Case,2023-11-07T15:01:48.000Z,Home Health Aide,00000119,,2023-01-31T20:00:00.000Z,,,,,,,,,,,,,,,,,InProgress,,005Hr00000FZuCoIAL,Alan Lands,Alan Lands,00EHr000002oHdyMAE,storm.cbf4d65119fd4d@salesforce.com,005Hr00000FakdjIAB,,0fJHr000000L1WxMAK,US,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015Yt1/F,005Hr00000FakdjIAB,005Hr00000FZuCoIAL,Alan Lands,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015Yt1/T,,Alan Lands,00EHr000002oHdyMAE,Standard,storm.cbf4d65119fd4d@salesforce.com,005Hr00000FakdjIAB
,United States,PA,,true,Omar Treui,Other,001Hr00001s8t4FIAQ,,2023-02-01T14:17:46.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,Omar Treui,Other,001Hr00001s8t4FIAQ,2023-11-07T15:01:48.000Z,500Hr00001aqHytIAE,,Working,,Services & Benefits,500Hr00001aqHytIAE,2023-11-07T15:01:48.000Z,0Z5Hr000000TW6qKAG,Case,2023-11-07T15:01:48.000Z,Home Health Aide,00000120,,2023-02-01T20:00:00.000Z,,,,,,,,,,,,,,,,,InProgress,,005Hr00000FZuCoIAL,Alan Lands,Alan Lands,00EHr000002oHdyMAE,storm.cbf4d65119fd4d@salesforce.com,005Hr00000FakdjIAB,,0fJHr000000L1WxMAK,US,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015Yt1/F,005Hr00000FakdjIAB,005Hr00000FZuCoIAL,Alan Lands,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015Yt1/T,,Alan Lands,00EHr000002oHdyMAE,Standard,storm.cbf4d65119fd4d@salesforce.com,005Hr00000FakdjIAB
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-19T15:34:58.000Z,0Z5Hr000000TXZBKA4,Individual Application,2023-11-07T15:01:48.000Z,Safety Complaint Inspection,00000321,,2019-07-22T20:02:29.000Z,,,,,,,,,,,,,,,,,Completed,,,Maria Johnson,Maria Johnson,,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,,0fJHr000000L1WyMAK,US,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/F,005Hr00000FakdzIAB,,Maria Johnson,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/T,,Maria Johnson,,Standard,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-19T17:03:51.000Z,0Z5Hr000000TXbNKAW,Individual Application,2023-11-07T15:01:48.000Z,Deck Inspection,00000457,,2001-01-01T16:50:08.000Z,,,,,,,,,,,,,,,,,Completed,,,Maria Johnson,Maria Johnson,,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB,,0fJHr000000L1X0MAK,US,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/F,005Hr00000FakdzIAB,,Maria Johnson,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtT/T,,Maria Johnson,,Standard,mjohnson.ano4vl7ogpyq@salesforce.com,005Hr00000FakdzIAB
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-19T17:03:51.000Z,0Z5Hr000000TXbPKAW,Individual Application,2023-11-07T15:01:48.000Z,Safety Complaint Inspection,00000459,,2006-11-29T15:27:42.000Z,,,,,,,,,,,,,,,,,Planned,,,Kaylee Kwan,Kaylee Kwan,00EHr000002oHdyMAE,kkwan.psido.m9ixva3u6ez8@salesforce.com,005Hr00000FZuDYIA1,,0fJHr000000L1WyMAK,US,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtQ/F,005Hr00000FZuDYIA1,,Kaylee Kwan,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015YtQ/T,,Kaylee Kwan,00EHr000002oHdyMAE,Standard,kkwan.psido.m9ixva3u6ez8@salesforce.com,005Hr00000FZuDYIA1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-19T17:03:51.000Z,0Z5Hr000000TXbeKAG,Individual Application,2023-11-07T15:01:48.000Z,Food Safety,00000474,,2005-08-04T23:56:38.000Z,,,,,,,,,,,,,,,,,Completed,,005Hr00000FZuCoIAL,Alan Lands,Alan Lands,00EHr000002oHdyMAE,storm.cbf4d65119fd4d@salesforce.com,005Hr00000FakdjIAB,,0fJHr000000L1X1MAK,US,,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015Yt1/F,005Hr00000FakdjIAB,005Hr00000FZuCoIAL,Alan Lands,https://storm-cbf4d65119fd4d.file.force.com/profilephoto/729Hr0000015Yt1/T,,Alan Lands,00EHr000002oHdyMAE,Standard,storm.cbf4d65119fd4d@salesforce.com,005Hr00000FakdjIAB
